"raceId","driverId","pitStop_stopNum","pitStop_lap","pitStop_timeOfDay","pitStop_durationMillisec","pitStop_totalStops","pitStop_avgDuration"
899,807,1,20,"14:30:06",23887,2,23562
899,807,2,46,"15:04:31",23237,2,23562
899,813,1,23,"14:34:24",23600,2,25167
899,813,2,43,"15:00:59",26734,2,25167
899,814,1,20,"14:30:15",23237,2,23283
899,814,2,47,"15:06:01",23330,2,23283
899,815,1,19,"14:28:47",22591,2,22494
899,815,2,44,"15:01:41",22397,2,22494
899,817,1,14,"14:22:11",22721,2,23030
899,817,2,42,"14:59:24",23340,2,23030
899,818,1,10,"14:16:58",23455,3,23696
899,818,2,28,"14:41:19",24183,3,23696
899,818,3,46,"15:05:09",23451,3,23696
899,819,1,25,"14:37:24",24099,1,24099
899,820,1,26,"14:38:59",25060,3,23910
899,820,2,48,"15:08:47",23449,3,23910
899,820,3,66,"15:32:58",23222,3,23910
899,821,1,22,"14:33:00",23857,2,23497
899,821,2,47,"15:06:09",23138,2,23497
899,822,1,17,"14:26:13",24166,2,23930
899,822,2,41,"14:58:30",23695,2,23930
899,823,1,24,"14:36:01",23732,3,22726
899,823,2,47,"15:06:59",27107,3,22726
899,823,3,52,"15:13:57",17339,3,22726
899,824,1,21,"14:32:02",24657,2,24030
899,824,2,47,"15:07:06",23403,2,24030
900,3,1,12,"17:27:27",24331,2,24002
900,3,2,38,"18:10:59",23673,2,24002
900,4,1,12,"17:27:55",22887,2,22432
900,4,2,35,"18:06:45",21978,2,22432
900,8,1,12,"17:28:02",25543,2,23684
900,8,2,36,"18:08:30",21825,2,23684
900,16,1,35,"18:07:21",24305,1,24305
900,18,1,11,"17:26:02",22411,2,22405
900,18,2,32,"18:02:01",22399,2,22405
900,154,1,1,"17:09:56",17255,2,19759
900,154,2,28,"17:56:08",22264,2,19759
900,807,1,12,"17:27:51",22615,2,22774
900,807,2,33,"18:03:36",22933,2,22774
900,813,1,29,"17:57:57",22847,1,22847
900,815,1,1,"17:10:14",25541,3,23521
900,815,2,11,"17:27:03",22497,3,23521
900,815,3,32,"18:02:29",22526,3,23521
900,817,1,12,"17:27:37",22994,2,22710
900,817,2,36,"18:08:06",22427,2,22710
900,818,1,12,"17:28:02",23124,2,23051
900,818,2,33,"18:03:39",22978,2,23051
900,820,1,24,"17:49:56",24209,2,23851
900,820,2,41,"18:18:13",23493,2,23851
900,821,1,1,"17:10:12",32657,2,28227
900,821,2,30,"17:59:29",23797,2,28227
900,822,1,10,"17:24:46",34921,2,29019
900,822,2,36,"18:08:28",23117,2,29019
900,824,1,20,"17:54:48",23821,2,23238
900,824,2,35,"18:19:32",22656,2,23238
900,825,1,12,"17:27:45",23150,2,22711
900,825,2,37,"18:09:47",22273,2,22711
900,826,1,12,"17:28:03",30514,2,27217
900,826,2,36,"18:08:31",23920,2,27217
900,828,1,23,"17:48:18",23238,1,23238
901,1,1,15,"16:30:55",24604,3,24794
901,1,2,33,"17:03:18",25296,3,24794
901,1,3,51,"17:35:18",24484,3,24794
901,3,1,14,"16:29:15",24723,3,24888
901,3,2,32,"17:01:43",25287,3,24888
901,3,3,50,"17:33:47",24654,3,24888
901,4,1,11,"16:24:00",24466,3,24443
901,4,2,27,"16:53:03",24222,3,24443
901,4,3,42,"17:20:04",24641,3,24443
901,8,1,2,"16:08:22",26399,3,25020
901,8,2,18,"16:37:53",24417,3,25020
901,8,3,34,"17:07:07",24246,3,25020
901,13,1,12,"16:26:05",24637,3,24580
901,13,2,27,"16:53:28",24577,3,24580
901,13,3,42,"17:20:35",24526,3,24580
901,16,1,11,"16:24:25",25998,2,25745
901,16,2,24,"16:48:28",25493,2,25745
901,18,1,13,"16:27:49",24841,3,24797
901,18,2,25,"16:49:48",24524,3,24797
901,18,3,39,"17:15:13",25028,3,24797
901,20,1,13,"16:27:33",24432,3,24782
901,20,2,31,"17:00:00",24728,3,24782
901,20,3,49,"17:32:08",25186,3,24782
901,154,1,12,"16:26:14",25046,3,25459
901,154,2,25,"16:50:09",25596,3,25459
901,154,3,40,"17:17:34",25735,3,25459
901,155,1,15,"16:31:53",27124,2,26814
901,155,2,31,"17:01:26",26505,2,26814
901,807,1,16,"16:33:07",25336,2,25111
901,807,2,34,"17:05:38",24887,2,25111
901,817,1,12,"16:25:46",24709,5,45598
901,817,2,28,"16:54:45",24775,5,45598
901,817,3,40,"17:16:28",109329,5,45598
901,817,4,42,"17:22:17",34697,5,45598
901,817,5,44,"17:26:23",34480,5,45598
901,818,1,2,"16:07:55",45629,2,36113
901,818,2,17,"16:36:11",26598,2,36113
901,820,1,10,"16:22:44",25639,3,27559
901,820,2,27,"16:54:31",29210,3,27559
901,820,3,41,"17:20:31",27828,3,27559
901,821,1,10,"16:22:33",29420,2,27872
901,821,2,23,"16:46:42",26325,2,27872
901,822,1,14,"16:29:48",25020,3,24827
901,822,2,29,"16:57:09",24964,3,24827
901,822,3,44,"17:24:12",24498,3,24827
901,824,1,1,"16:07:01",52836,1,52836
901,825,1,9,"16:20:38",37116,3,30730
901,825,2,24,"16:48:18",30661,3,30730
901,825,3,39,"17:15:37",24415,3,30730
901,826,1,10,"16:22:31",25109,3,25957
901,826,2,22,"16:44:37",27473,3,25957
901,826,3,34,"17:06:44",25289,3,25957
901,828,1,11,"16:24:33",30040,3,27528
901,828,2,26,"16:52:40",26515,3,27528
901,828,3,38,"17:15:01",26030,3,27528
902,1,1,19,"18:36:24",24687,2,24916
902,1,2,41,"19:13:29",25146,2,24916
902,3,1,21,"18:39:48",24851,2,24879
902,3,2,41,"19:13:42",24907,2,24879
902,4,1,12,"18:24:52",25770,3,24946
902,4,2,28,"18:52:21",24576,3,24946
902,4,3,41,"19:14:50",24493,3,24946
902,8,1,13,"18:26:37",25009,3,24959
902,8,2,33,"19:01:01",25415,3,24959
902,8,3,41,"19:15:09",24453,3,24959
902,13,1,13,"18:26:30",24528,3,24999
902,13,2,28,"18:52:16",25896,3,24999
902,13,3,38,"19:09:23",24575,3,24999
902,16,1,7,"18:16:37",25293,2,33020
902,16,2,13,"18:29:29",40747,2,33020
902,18,1,17,"18:33:25",24476,2,24860
902,18,2,35,"19:04:08",25245,2,24860
902,20,1,16,"18:31:48",24964,2,25575
902,20,2,34,"19:02:35",26186,2,25575
902,154,1,13,"18:26:50",25192,3,25305
902,154,2,28,"18:52:44",25032,3,25305
902,154,3,37,"19:08:17",25693,3,25305
902,155,1,15,"18:30:29",27124,2,26876
902,155,2,35,"19:05:19",26628,2,26876
902,807,1,15,"18:29:59",24757,2,24598
902,807,2,35,"19:04:06",24440,2,24598
902,813,1,19,"18:37:12",25395,4,29739
902,813,2,39,"19:11:30",26440,4,29739
902,813,3,40,"19:13:51",34249,4,29739
902,813,4,47,"19:27:48",32874,4,29739
902,815,1,16,"18:31:38",24697,2,24717
902,815,2,34,"19:02:23",24737,2,24717
902,817,1,18,"18:35:12",24706,2,24761
902,817,2,35,"19:04:23",24816,2,24761
902,818,1,1,"18:06:44",33895,2,29896
902,818,2,14,"18:29:48",25897,2,29896
902,820,1,11,"18:23:35",25858,3,26357
902,820,2,28,"18:53:21",27233,3,26357
902,820,3,40,"19:14:34",25981,3,26357
902,821,1,12,"18:25:08",25543,2,25588
902,821,2,27,"18:51:10",25633,2,25588
902,822,1,10,"18:21:24",25040,3,25362
902,822,2,25,"18:47:07",25068,3,25362
902,822,3,40,"19:12:44",25980,3,25362
902,824,1,10,"18:21:44",25756,5,25144
902,824,2,13,"18:27:52",29729,5,25144
902,824,3,18,"18:37:15",18989,5,25144
902,824,4,31,"19:00:23",25866,5,25144
902,824,5,40,"19:16:59",25383,5,25144
902,825,1,14,"18:28:29",24611,3,24914
902,825,2,25,"18:47:29",24559,3,24914
902,825,3,38,"19:09:48",25572,3,24914
902,826,1,10,"18:21:32",26064,3,25583
902,826,2,24,"18:45:46",25340,3,25583
902,826,3,39,"19:11:36",25345,3,25583
902,828,1,11,"18:23:34",25367,2,25593
902,828,2,26,"18:49:57",25819,2,25593
903,1,1,17,"15:33:31",22968,2,23483
903,1,2,38,"16:09:59",23999,2,23483
903,3,1,13,"15:26:51",23277,2,23183
903,3,2,37,"16:08:37",23089,2,23183
903,4,1,11,"15:23:16",22776,2,22861
903,4,2,33,"16:01:40",22947,2,22861
903,8,1,10,"15:21:45",22994,2,23142
903,8,2,31,"15:58:50",23291,2,23142
903,13,1,10,"15:21:37",78277,2,51053
903,13,2,31,"15:59:50",23830,2,51053
903,18,1,7,"15:16:33",22408,2,22478
903,18,2,28,"15:53:59",22548,2,22478
903,20,1,12,"15:25:00",22570,2,22408
903,20,2,34,"16:03:40",22246,2,22408
903,154,1,9,"15:19:58",23213,1,23213
903,155,1,11,"15:23:49",24883,3,25002
903,155,2,30,"15:57:59",25402,3,25002
903,155,3,40,"16:15:53",24722,3,25002
903,807,1,11,"15:23:24",23438,2,23101
903,807,2,31,"15:58:34",22764,2,23101
903,813,1,11,"15:23:51",24010,2,23516
903,813,2,32,"16:01:12",23022,2,23516
903,815,1,10,"15:21:51",22914,2,23275
903,815,2,30,"15:57:11",23636,2,23275
903,817,1,15,"15:30:17",23186,2,22842
903,817,2,37,"16:08:42",22498,2,22842
903,818,1,15,"15:30:46",24119,2,24268
903,818,2,32,"16:00:58",24417,2,24268
903,820,1,12,"15:25:48",23781,3,23848
903,820,2,32,"16:01:49",23878,3,23848
903,820,3,48,"16:30:26",23886,3,23848
903,821,1,14,"15:29:04",22988,3,22991
903,821,2,27,"15:52:18",23252,3,22991
903,821,3,40,"16:15:29",22734,3,22991
903,822,1,12,"15:25:09",24780,2,24209
903,822,2,31,"15:58:35",23639,2,24209
903,824,1,11,"15:23:56",24784,2,24552
903,824,2,28,"15:54:28",24320,2,24552
903,825,1,17,"15:34:28",23670,2,23124
903,825,2,31,"15:59:19",22579,2,23124
903,826,1,14,"15:28:56",23521,2,23574
903,826,2,31,"15:59:08",23628,2,23574
903,828,1,10,"15:22:18",23677,3,23792
903,828,2,27,"15:53:08",23730,3,23792
903,828,3,42,"16:20:02",23969,3,23792
904,1,1,18,"14:31:07",22951,2,23270
904,1,2,43,"15:09:35",23590,2,23270
904,3,1,21,"14:35:43",22254,2,22281
904,3,2,45,"15:12:42",22309,2,22281
904,4,1,16,"14:28:34",21970,3,21882
904,4,2,35,"14:58:14",22014,3,21882
904,4,3,53,"15:25:53",21664,3,21882
904,8,1,17,"14:30:07",22056,2,22391
904,8,2,43,"15:10:34",22727,2,22391
904,13,1,15,"14:27:02",22890,3,22525
904,13,2,28,"14:47:33",22381,3,22525
904,13,3,46,"15:15:37",22304,3,22525
904,16,1,17,"14:30:29",28013,2,25695
904,16,2,35,"14:58:53",23378,2,25695
904,18,1,17,"14:30:19",21810,2,23109
904,18,2,36,"15:00:01",24408,2,23109
904,20,1,12,"14:22:29",21974,3,21727
904,20,2,33,"14:55:18",21599,3,21727
904,20,3,52,"15:24:24",21608,3,21727
904,154,1,15,"14:26:57",22126,2,22102
904,154,2,34,"14:56:49",22078,2,22102
904,155,1,23,"14:40:18",22789,1,22789
904,807,1,17,"14:30:13",22355,2,22539
904,807,2,36,"14:59:56",22724,2,22539
904,813,1,15,"14:27:21",27851,2,24937
904,813,2,37,"15:01:54",22024,2,24937
904,815,1,18,"14:31:48",22367,2,22324
904,815,2,37,"15:01:31",22282,2,22324
904,817,1,14,"14:25:18",21969,2,21899
904,817,2,45,"15:13:16",21830,2,21899
904,818,1,16,"14:28:57",22976,1,22976
904,820,1,17,"14:30:46",24337,3,23718
904,820,2,31,"14:53:03",23232,3,23718
904,820,3,42,"15:10:46",23586,3,23718
904,821,1,18,"14:32:02",23063,3,23622
904,821,2,36,"15:00:25",24780,3,23622
904,821,3,52,"15:25:31",23025,3,23622
904,822,1,20,"14:34:39",22824,2,22762
904,822,2,45,"15:13:31",22701,2,22762
904,824,1,21,"14:37:01",22928,2,22748
904,824,2,41,"15:08:45",22568,2,22748
904,825,1,19,"14:33:31",21894,2,21831
904,825,2,41,"15:07:56",21768,2,21831
904,826,1,18,"14:31:51",22703,3,22842
904,826,2,36,"15:00:07",22841,3,22842
904,826,3,53,"15:26:38",22984,3,22842
904,828,1,18,"14:32:30",23091,2,24881
904,828,2,40,"15:07:44",26671,2,24881
905,1,1,26,"14:40:01",27509,1,27509
905,3,1,26,"14:39:54",24672,1,24672
905,4,1,26,"14:40:12",26499,1,26499
905,8,1,26,"14:40:06",25282,3,27620
905,8,2,28,"14:44:21",25684,3,27620
905,8,3,73,"15:47:37",31896,3,27620
905,13,1,45,"15:08:42",24264,1,24264
905,16,1,1,"14:04:55",33207,1,33207
905,18,1,25,"14:38:59",25992,1,25992
905,20,1,4,"14:10:25",66065,1,66065
905,154,1,1,"14:04:54",26312,2,25670
905,154,2,23,"14:37:00",25029,2,25670
905,155,1,25,"14:39:30",25421,2,25268
905,155,2,62,"15:34:01",25116,2,25268
905,807,1,26,"14:40:36",25714,1,25714
905,817,1,26,"14:40:07",26584,1,26584
905,818,1,26,"14:40:32",25444,2,22414
905,818,2,37,"14:57:54",19385,2,22414
905,820,1,24,"14:38:19",33074,3,32187
905,820,2,27,"14:44:22",37352,3,32187
905,820,3,66,"15:40:58",26137,3,32187
905,821,1,25,"14:39:10",25906,1,25906
905,822,1,26,"14:40:41",25595,1,25595
905,824,1,25,"14:39:30",32658,1,32658
905,825,1,26,"14:40:29",28943,1,28943
905,828,1,25,"14:40:02",28091,2,26838
905,828,2,51,"15:17:37",25585,2,26838
906,1,1,19,"14:33:29",24417,2,23985
906,1,2,45,"15:08:31",23554,2,23985
906,3,1,18,"14:32:06",23882,2,24492
906,3,2,44,"15:07:09",25102,2,24492
906,4,1,16,"14:29:44",23932,2,23861
906,4,2,44,"15:07:33",23790,2,23861
906,8,1,17,"14:31:08",23925,2,24073
906,8,2,39,"15:01:06",24221,2,24073
906,13,1,15,"14:28:20",27949,2,25980
906,13,2,48,"15:12:49",24012,2,25980
906,16,1,15,"14:28:33",23703,2,23885
906,16,2,40,"15:02:56",24068,2,23885
906,18,1,14,"14:27:05",23493,2,24271
906,18,2,38,"14:59:46",25050,2,24271
906,20,1,15,"14:28:14",23904,2,23622
906,20,2,36,"14:56:46",23340,2,23622
906,154,1,11,"14:23:03",23943,2,23899
906,154,2,46,"15:10:53",23856,2,23899
906,807,1,41,"15:03:27",23902,1,23902
906,815,1,34,"14:54:04",23907,1,23907
906,817,1,13,"14:25:36",23606,2,23440
906,817,2,37,"14:58:06",23274,2,23440
906,818,1,15,"14:28:22",24433,2,24204
906,818,2,39,"15:01:02",23975,2,24204
906,821,1,1,"14:05:32",24370,3,24513
906,821,2,2,"14:07:36",24768,3,24513
906,821,3,32,"14:52:08",24403,3,24513
906,822,1,14,"14:26:56",23448,2,23969
906,822,2,35,"14:55:26",24491,2,23969
906,825,1,15,"14:28:30",23479,2,23693
906,825,2,45,"15:09:13",23907,2,23693
906,826,1,29,"14:47:47",25235,2,25466
906,826,2,46,"15:10:54",25698,2,25466
907,1,1,13,"14:19:10",22226,2,22390
907,1,2,39,"14:51:40",22555,2,22390
907,3,1,11,"14:16:41",21474,2,21569
907,3,2,40,"14:52:50",21664,2,21569
907,4,1,14,"14:20:35",21234,2,21255
907,4,2,47,"15:01:38",21276,2,21255
907,8,1,15,"14:22:00",21914,2,21766
907,8,2,44,"14:58:20",21618,2,21766
907,13,1,14,"14:20:24",21896,2,21996
907,13,2,43,"14:56:41",22096,2,21996
907,16,1,11,"14:17:03",22960,2,22704
907,16,2,43,"14:57:38",22449,2,22704
907,18,1,27,"14:37:01",21505,2,21373
907,18,2,58,"15:15:32",21242,2,21373
907,20,1,20,"14:29:37",21381,2,25612
907,20,2,28,"14:39:56",29844,2,25612
907,154,1,3,"14:07:00",21884,2,23048
907,154,2,27,"14:37:37",24212,2,23048
907,155,1,14,"14:21:00",22480,1,22480
907,807,1,9,"14:14:26",21920,2,22083
907,807,2,39,"14:52:03",22246,2,22083
907,813,1,26,"14:36:02",23343,2,22977
907,813,2,56,"15:13:32",22612,2,22977
907,815,1,29,"14:39:23",23770,2,22865
907,815,2,55,"15:11:39",21960,2,22865
907,817,1,10,"14:15:42",21467,2,21432
907,817,2,43,"14:57:02",21398,2,21432
907,818,1,8,"14:13:14",22232,2,22303
907,818,2,39,"14:52:32",22374,2,22303
907,820,1,37,"14:50:48",22977,1,22977
907,821,1,12,"14:18:21",55222,3,35606
907,821,2,21,"14:30:35",29067,3,35606
907,821,3,45,"15:01:17",22530,3,35606
907,822,1,15,"14:21:40",21133,2,21670
907,822,2,41,"14:54:08",22208,2,21670
907,824,1,40,"14:54:11",24452,1,24452
907,825,1,10,"14:15:40",21670,2,21776
907,825,2,40,"14:53:16",21882,2,21776
907,826,1,10,"14:15:42",21906,1,21906
907,828,1,28,"14:39:03",23177,2,24177
907,828,2,43,"14:58:18",25178,2,24177
908,1,1,24,"14:43:45",29679,2,29485
908,1,2,41,"15:12:01",29291,2,29485
908,3,1,18,"14:33:49",28329,1,28329
908,4,1,25,"14:46:13",34410,1,34410
908,16,1,23,"14:43:21",29956,1,29956
908,18,1,28,"14:51:14",28645,1,28645
908,20,1,10,"14:20:59",28558,2,28672
908,20,2,33,"14:59:34",28787,2,28672
908,154,1,30,"14:55:23",29710,1,29710
908,155,1,18,"14:35:28",29507,2,29523
908,155,2,29,"14:54:55",29540,2,29523
908,807,1,29,"14:53:24",29579,1,29579
908,813,1,26,"14:48:44",28831,1,28831
908,815,1,26,"14:48:38",29599,1,29599
908,817,1,15,"14:29:30",28483,1,28483
908,818,1,27,"14:50:07",30218,1,30218
908,820,2,2,"14:09:26",23154,3,26445
908,820,3,29,"14:56:02",29737,3,26445
908,822,1,31,"14:55:58",29104,1,29104
908,824,1,29,"14:54:00",30353,1,30353
908,825,1,27,"14:49:39",28745,1,28745
908,826,1,14,"14:27:58",28700,2,28637
908,826,2,35,"15:03:28",28575,2,28637
909,1,1,26,"14:40:40",19710,3,19832
909,1,2,42,"15:02:54",19918,3,19832
909,1,3,50,"15:13:58",19868,3,19832
909,3,1,15,"14:24:57",20055,2,20156
909,3,2,41,"15:01:08",20257,2,20156
909,4,1,12,"14:20:59",19174,3,19171
909,4,2,33,"14:50:28",19032,3,19171
909,4,3,55,"15:21:01",19308,3,19171
909,8,1,20,"14:32:31",19737,3,19781
909,8,2,34,"14:52:22",19867,3,19781
909,8,3,53,"15:19:04",19740,3,19781
909,16,1,16,"14:26:55",20031,3,20031
909,16,2,32,"14:49:41",19638,3,20031
909,16,3,47,"15:10:49",20424,3,20031
909,18,1,13,"14:22:30",22604,3,20247
909,18,2,31,"14:47:51",18916,3,20247
909,18,3,61,"15:29:41",19221,3,20247
909,20,1,14,"14:23:46",19607,3,19182
909,20,2,34,"14:51:49",19061,3,19182
909,20,3,45,"15:07:09",18879,3,19182
909,154,1,24,"14:38:27",18928,1,18928
909,155,1,15,"14:25:55",20121,3,20190
909,155,2,32,"14:50:24",20092,3,20190
909,155,3,48,"15:13:19",20358,3,20190
909,807,1,14,"14:23:52",19564,2,19539
909,807,2,39,"14:59:03",19514,2,19539
909,813,1,18,"14:29:48",19099,2,19112
909,813,2,38,"14:58:08",19126,2,19112
909,815,1,14,"14:24:04",21802,3,20525
909,815,2,34,"14:52:29",19843,3,20525
909,815,3,52,"15:17:42",19932,3,20525
909,817,1,13,"14:22:38",19050,3,19092
909,817,2,35,"14:53:27",19358,3,19092
909,817,3,46,"15:08:49",18868,3,19092
909,818,1,13,"14:22:39",20274,3,22472
909,818,2,37,"14:56:42",26711,3,22472
909,818,3,49,"15:13:46",20431,3,22472
909,820,1,16,"14:27:18",23883,3,21811
909,820,2,32,"14:50:27",20920,3,21811
909,820,3,47,"15:11:56",20632,3,21811
909,821,1,14,"14:24:08",21002,3,21362
909,821,2,31,"14:48:20",23305,3,21362
909,821,3,50,"15:15:08",19779,3,21362
909,822,1,15,"14:25:07",20115,2,20160
909,822,2,40,"14:59:58",20206,2,20160
909,824,1,20,"14:32:49",20031,2,20303
909,824,2,45,"15:08:29",20575,2,20303
909,825,1,1,"14:05:24",25859,3,21473
909,825,2,29,"14:45:25",19135,3,21473
909,825,3,53,"15:18:59",19427,3,21473
909,826,1,9,"14:17:06",20313,2,20282
909,826,2,32,"14:49:52",20251,2,20282
909,828,1,3,"14:08:42",27495,3,22602
909,828,2,18,"14:30:40",19890,3,22602
909,828,3,41,"15:03:48",20423,3,22602
910,1,1,8,"14:17:49",23800,2,23582
910,1,2,39,"15:10:18",23364,2,23582
910,3,1,9,"14:19:36",22827,3,22897
910,3,2,32,"15:00:00",23864,3,22897
910,3,3,56,"15:35:44",22001,3,22897
910,4,1,9,"14:19:38",22253,2,21943
910,4,2,38,"15:08:47",21634,2,21943
910,8,1,8,"14:17:51",23214,2,22684
910,8,2,41,"15:13:31",22154,2,22684
910,13,1,8,"14:17:38",22851,3,22413
910,13,2,23,"14:44:30",22111,3,22413
910,13,3,45,"15:19:26",22278,3,22413
910,16,1,8,"14:17:48",31956,2,27228
910,16,2,39,"15:10:43",22500,2,27228
910,18,1,8,"14:17:29",26737,3,23918
910,18,2,15,"14:32:05",22807,3,23918
910,18,3,37,"15:07:38",22211,3,23918
910,20,1,9,"14:19:37",22170,2,21889
910,20,2,33,"15:01:35",21608,2,21889
910,154,1,8,"14:17:53",23979,1,23979
910,155,1,8,"14:18:04",34086,1,34086
910,807,1,8,"14:17:33",24040,1,24040
910,813,1,8,"14:18:14",22376,3,25600
910,813,2,17,"14:35:49",32608,3,25600
910,813,3,43,"15:16:53",21818,3,25600
910,815,1,8,"14:17:44",25535,1,25535
910,817,1,8,"14:17:30",22205,3,22739
910,817,2,23,"14:44:24",23741,3,22739
910,817,3,54,"15:32:30",22273,3,22739
910,818,1,8,"14:17:39",23809,2,23466
910,818,2,34,"15:03:00",23123,2,23466
910,820,1,8,"14:18:13",24625,2,23928
910,820,2,45,"15:20:20",23232,2,23928
910,821,1,8,"14:17:46",24050,1,24050
910,822,1,9,"14:19:37",25497,3,23534
910,822,2,23,"14:44:48",22518,3,23534
910,822,3,59,"15:40:29",22589,3,23534
910,824,1,9,"14:19:52",22892,3,24207
910,824,2,17,"14:35:56",25504,3,24207
910,824,3,42,"15:15:42",24226,3,24207
910,825,1,15,"14:32:11",23546,2,22679
910,825,2,39,"15:10:44",21812,2,22679
910,826,1,8,"14:17:58",23423,2,22812
910,826,2,30,"14:57:13",22202,2,22812
911,1,1,2,"14:08:41",25580,3,24467
911,1,2,17,"14:38:06",23066,3,24467
911,1,3,31,"15:05:18",24757,3,24467
911,3,1,8,"14:19:40",29997,3,25441
911,3,2,19,"14:41:14",22936,3,25441
911,3,3,34,"15:09:54",23392,3,25441
911,4,1,12,"14:27:29",28920,2,25947
911,4,2,25,"14:52:56",22974,2,25947
911,8,1,8,"14:19:44",22858,2,22838
911,8,2,21,"14:44:58",22819,2,22838
911,13,1,9,"14:21:55",23945,3,23750
911,13,2,21,"14:45:39",24083,3,23750
911,13,3,35,"15:12:42",23224,3,23750
911,16,1,11,"14:25:53",23755,3,23755
911,16,2,21,"14:45:40",23779,3,23755
911,16,3,34,"15:10:53",23732,3,23755
911,18,1,13,"14:29:34",22800,2,22694
911,18,2,29,"15:00:43",22588,2,22694
911,20,1,10,"14:23:35",22800,3,22907
911,20,2,22,"14:46:57",22731,3,22907
911,20,3,34,"15:10:16",23190,3,22907
911,154,1,1,"14:06:17",29256,3,25554
911,154,2,13,"14:30:15",22838,3,25554
911,154,3,27,"14:57:40",24569,3,25554
911,807,1,10,"14:23:52",23823,2,23832
911,807,2,30,"15:02:51",23841,2,23832
911,815,1,9,"14:21:49",24104,2,23540
911,815,2,22,"14:47:17",22977,2,23540
911,817,1,11,"14:25:27",22913,2,22794
911,817,2,27,"14:56:18",22675,2,22794
911,818,1,15,"14:33:42",23571,2,23386
911,818,2,29,"15:01:07",23202,2,23386
911,820,1,11,"14:26:13",23734,2,24303
911,820,2,29,"15:02:05",24873,2,24303
911,821,1,14,"14:31:51",23259,2,23078
911,821,2,30,"15:03:10",22898,2,23078
911,822,1,12,"14:27:28",22769,2,22972
911,822,2,28,"14:58:29",23176,2,22972
911,824,1,1,"14:06:49",25362,2,24640
911,824,2,23,"14:50:34",23918,2,24640
911,825,1,11,"14:25:37",23115,2,22764
911,825,2,23,"14:49:03",22414,2,22764
911,826,1,10,"14:23:49",24082,2,24259
911,826,2,24,"14:51:10",24436,2,24259
911,828,1,11,"14:26:12",24083,2,24148
911,828,2,24,"14:52:11",24213,2,24148
912,1,1,25,"14:41:07",24453,1,24453
912,3,1,24,"14:39:36",24583,1,24583
912,4,1,21,"14:35:34",24913,1,24913
912,8,1,20,"14:34:06",24547,1,24547
912,13,1,23,"14:38:19",24323,1,24323
912,16,1,24,"14:40:40",26864,1,26864
912,18,1,22,"14:37:04",24669,1,24669
912,20,1,18,"14:31:00",25176,1,25176
912,154,1,20,"14:34:42",25098,1,25098
912,155,1,22,"14:37:42",25277,1,25277
912,807,1,19,"14:32:44",25547,1,25547
912,813,1,21,"14:35:52",24223,1,24223
912,815,1,19,"14:32:34",24938,1,24938
912,817,1,26,"14:43:11",24388,1,24388
912,818,1,24,"14:40:20",25046,1,25046
912,821,1,9,"14:17:44",26376,3,26306
912,821,2,36,"14:59:03",25693,3,26306
912,821,3,49,"15:19:29",26849,3,26306
912,822,1,24,"14:40:01",24991,1,24991
912,824,1,27,"14:45:35",26641,1,26641
912,825,1,21,"14:35:33",24214,1,24214
912,826,1,30,"14:49:25",24651,1,24651
912,828,1,30,"14:50:45",28685,1,28685
913,1,1,13,"20:28:41",29422,3,29915
913,1,2,26,"20:53:42",31040,3,29915
913,1,3,52,"21:48:32",29284,3,29915
913,4,1,12,"20:27:01",28912,3,28904
913,4,2,24,"20:50:06",28810,3,28904
913,4,3,31,"21:04:03",28991,3,28904
913,8,1,11,"20:25:15",29702,3,29686
913,8,2,25,"20:52:18",29164,3,29686
913,8,3,31,"21:04:42",30194,3,29686
913,13,1,10,"20:23:21",29578,2,29292
913,13,2,22,"20:46:35",29006,2,29292
913,16,1,8,"20:19:52",29887,3,30102
913,16,2,24,"20:51:16",29748,3,30102
913,16,3,31,"21:06:15",30672,3,30102
913,18,1,14,"20:31:07",28641,2,28634
913,18,2,31,"21:04:39",28627,2,28634
913,20,1,12,"20:26:56",30147,2,29440
913,20,2,25,"20:52:01",28733,2,29440
913,154,1,10,"20:23:40",29322,3,29374
913,154,2,22,"20:47:09",29040,3,29374
913,154,3,30,"21:02:56",29761,3,29374
913,807,1,9,"20:21:39",29987,3,29921
913,807,2,25,"20:52:46",29362,3,29921
913,807,3,31,"21:05:18",30415,3,29921
913,813,1,11,"20:25:40",29960,4,29503
913,813,2,23,"20:49:20",29036,4,29503
913,813,3,30,"21:03:14",29363,4,29503
913,813,4,31,"21:06:18",29655,4,29503
913,815,1,15,"20:33:27",29979,4,31027
913,815,2,29,"21:00:56",29502,4,31027
913,815,3,30,"21:03:37",35289,4,31027
913,815,4,44,"21:34:11",29339,4,31027
913,817,1,12,"20:27:04",29761,2,29437
913,817,2,27,"20:55:55",29113,2,29437
913,818,1,11,"20:25:26",29806,3,31742
913,818,2,24,"20:50:42",35309,3,31742
913,818,3,44,"21:34:02",30111,3,31742
913,820,1,16,"20:36:06",30751,3,32867
913,820,2,18,"20:40:34",37975,3,32867
913,820,3,41,"21:28:56",29877,3,32867
913,821,1,15,"20:33:38",33679,1,33679
913,822,1,11,"20:25:21",30340,2,29610
913,822,2,23,"20:48:37",28880,2,29610
913,824,1,15,"20:33:44",30413,3,30016
913,824,2,30,"21:03:38",29885,3,30016
913,824,3,45,"21:36:16",29752,3,30016
913,825,1,13,"20:29:15",28684,3,28743
913,825,2,26,"20:54:35",28841,3,28743
